diag_id,object_id,method,date,temperature,humidity,illumination,defect_found,defect_description,quality_grade,param1,param2,param3,ml_label
3168,711,VIK,2022-09-07,-17.3,51,640,true,"Коррозия поверхности",требует_мер,,,,medium
3169,712,PVK,2021-08-10,37.8,32.2,784,true,"Несплошность сварки",требует_мер,34.48,,,high
3170,712,UZK,2021-10-09,18.6,32.2,559,false,"",удовлетворительно,11.16,2.29,,normal
3171,713,TVK,2021-05-09,-12.2,60.6,345,true,"Термическое повреждение",требует_мер,74.3,,,medium
3172,713,TVK,2024-08-19,14.9,39.2,470,false,"",требует_мер,66.01,,,medium
3173,713,UTWM,2024-10-08,14.3,52,475,false,"",удовлетворительно,,,,normal
3174,713,TFI,2021-07-27,-16.9,83.7,314,false,"",удовлетворительно,39.9,,,normal
3175,713,RGK,2022-05-22,-18.3,79,762,true,"Внутренний дефект",требует_мер,,,,medium
3176,714,MFL,2024-07-04,-9.6,79.8,135,false,"",удовлетворительно,4.2,40,,normal
3177,714,UTWM,2022-02-12,12.6,47.2,279,false,"",удовлетворительно,18.28,,,normal
3178,714,MFL,2020-03-26,-17.6,65.1,827,false,"",допустимо,35,83,,normal
3179,714,GEO,2021-03-28,0.8,85.7,824,false,"",удовлетворительно,63.4,,,normal
3180,714,RGK,2021-04-13,15.6,87.9,775,false,"",удовлетворительно,15.88,,,normal
3181,715,VIBRO,2020-12-04,33.2,62,665,false,"",допустимо,13.02,106.8,,normal
3182,715,UTWM,2020-09-27,37.7,75.4,139,true,"Локальная коррозия",требует_мер,32.96,,,medium
3183,715,TVK,2023-12-05,-7.1,37.6,179,false,"",удовлетворительно,1.08,,,normal
3184,715,PVK,2024-04-24,33.2,73.5,193,false,"",удовлетворительно,82.31,,,normal
3185,716,UZK,2021-04-22,21.6,52.8,392,true,"Язвенная коррозия",требует_мер,18.01,1.25,,high
3186,716,GEO,2023-03-06,-9,51.9,1000,false,"",требует_мер,63.66,,,medium
3187,716,RGK,2020-03-13,-6.6,66.6,153,false,"",удовлетворительно,59.26,,,normal
3188,716,TVK,2020-09-25,27.3,37.5,144,false,"",требует_мер,42.98,,,medium
3189,716,TFI,2021-05-30,-12.6,70.1,453,true,"Стресс-коррозия",требует_мер,13.2,,,medium
3190,717,VIBRO,2024-08-15,-0.6,87.4,940,true,"Дисбаланс ротора",требует_мер,5.72,357.6,,medium
3191,717,MFL,2021-03-11,34.2,49,857,false,"",удовлетворительно,26.8,82,,normal
3192,717,GEO,2021-11-22,21.4,73.7,465,false,"",удовлетворительно,7.16,,,normal
3193,717,TFI,2021-10-04,-16.4,38.5,513,false,"",удовлетворительно,35.2,,,normal
3194,718,TFI,2023-02-07,4.6,69.4,699,false,"",удовлетворительно,27,,,normal
3195,718,MPK,2024-05-01,-15.1,59.9,591,true,"Потеря металла",требует_мер,13.53,,,medium
3196,718,TVK,2022-02-25,-15.7,87.7,846,false,"",удовлетворительно,26.15,,,normal
3197,718,TVK,2024-01-06,7.9,53.5,393,false,"",удовлетворительно,,,,normal
3198,719,VIBRO,2020-07-01,11.4,54.2,786,false,"",требует_мер,12.95,398.3,,medium
3199,719,GEO,2022-02-27,4.4,46.5,470,false,"",удовлетворительно,,,,normal
3200,719,PVK,2021-03-19,34.7,50.3,354,true,"Несплошность сварки",требует_мер,,,,medium
3201,719,GEO,2024-05-05,-17.8,47.7,266,false,"",удовлетворительно,34.3,,,normal
3202,720,TFI,2020-05-08,23,77.2,219,false,"",удовлетворительно,14.1,,,normal
3203,720,VIBRO,2020-01-11,15.3,77.9,527,false,"",удовлетворительно,12.47,137.8,,normal
3204,721,VIBRO,2023-02-03,-15.1,43.5,989,false,"",удовлетворительно,18.55,331.4,,normal
3205,721,VIK,2022-12-26,26.5,84.8,603,false,"",допустимо,87.77,,,normal
3206,721,UTWM,2024-02-29,17.3,32.9,288,true,"Критическая потеря толщины",требует_мер,2.04,,,high
3207,721,VIBRO,2020-01-27,29.3,81.3,607,false,"",допустимо,19.75,215.5,,normal
3208,721,TVK,2022-08-09,24.1,47.8,520,false,"",удовлетворительно,15.14,,,normal
3209,721,PVK,2022-09-02,23.1,39,214,false,"",удовлетворительно,69.85,,,normal
3210,722,VIBRO,2023-05-18,-2.5,47.6,155,false,"",допустимо,5.87,414.5,,normal
3211,722,MFL,2020-02-01,15.9,54.2,874,true,"Потеря металла",недопустимо,39.6,29,,high
3212,722,VIK,2020-09-24,-0.1,61.5,110,false,"",допустимо,,,,normal
3213,722,MFL,2022-05-13,5.2,71.1,347,false,"",удовлетворительно,10.8,20,,normal
3214,722,UZK,2021-09-17,-7.6,60.8,429,false,"",удовлетворительно,15.04,1.72,,normal
3215,723,PVK,2024-08-27,34.7,41.3,672,true,"Расслоение металла",недопустимо,,,,high
3216,723,VIBRO,2024-11-21,11,38.7,138,true,"Износ подшипников",требует_мер,2.56,404.4,,medium
3217,723,TVK,2021-05-08,4.5,42.5,843,false,"",удовлетворительно,,,,normal
3218,723,VIK,2021-12-29,10.2,75.8,863,false,"",удовлетворительно,70.97,,,normal
3219,724,TFI,2021-10-15,33.5,78.2,218,false,"",удовлетворительно,14,,,normal
3220,724,VIBRO,2020-05-18,34,85.1,405,false,"",удовлетворительно,4,467.7,,normal
3221,724,MPK,2023-10-01,9.9,63.9,771,true,"Скопление дефектов",требует_мер,,,,high
3222,724,PVK,2021-12-13,-5.6,78.7,436,false,"",допустимо,30.55,,,normal
3223,724,RGK,2020-01-30,25.2,74.7,764,false,"",удовлетворительно,92.5,,,normal
3224,725,TVK,2020-10-30,1.4,52.9,866,true,"Зона перегрева",требует_мер,,,,medium
3225,725,VIK,2020-12-02,14.4,72,678,true,"Механическое повреждение",требует_мер,,,,high
3226,725,RGK,2023-02-19,27.4,88.2,916,false,"",удовлетворительно,35.56,,,normal
3227,726,UTWM,2022-08-03,38.5,38.4,469,false,"",допустимо,36.5,,,normal
3228,726,MPK,2023-11-18,25.6,40.7,638,false,"",удовлетворительно,,,,normal
3229,726,RGK,2021-04-04,25.7,63,484,false,"",удовлетворительно,12.07,,,normal
3230,726,UTWM,2020-04-30,-17.6,70.3,519,false,"",удовлетворительно,37.55,,,normal
3231,726,RGK,2023-03-06,37.3,41.7,407,true,"Пора в сварном шве",требует_мер,81.32,,,medium
3232,727,RGK,2020-10-21,1.8,53.7,272,false,"",удовлетворительно,,,,normal
3233,727,UTWM,2020-04-29,-0.8,72.1,296,false,"",удовлетворительно,23.13,,,normal
3234,727,UZK,2023-10-13,-11.3,63.3,328,false,"",допустимо,9.99,0.54,,normal
3235,727,MPK,2024-05-19,-10.6,63.1,643,false,"",удовлетворительно,,,,normal
3236,728,RGK,2020-12-23,7.6,61.4,558,false,"",требует_мер,,,,medium
3237,728,GEO,2024-09-05,15.9,58.6,711,false,"",удовлетворительно,,,,normal
3238,728,RGK,2022-03-31,3,48,336,true,"Внутренний дефект",требует_мер,,,,medium
3239,729,UTWM,2020-01-15,19.7,83.5,371,false,"",удовлетворительно,12.35,,,normal
3240,729,MPK,2021-12-26,27.1,74.6,566,false,"",удовлетворительно,,,,normal
3241,729,MFL,2020-08-18,31.9,81.1,150,false,"",удовлетворительно,25.4,56,,normal
3242,729,TVK,2022-08-05,-17.3,74.5,406,true,"Аномалия теплопередачи",требует_мер,,,,medium
3243,730,TFI,2021-10-24,35.6,73.1,234,false,"",удовлетворительно,20.2,,,normal
3244,730,UTWM,2024-04-25,38.8,67,227,true,"Эрозионный износ",требует_мер,,,,medium
3245,730,UTWM,2023-05-27,13.4,54.3,786,false,"",требует_мер,,,,medium
3246,731,RGK,2020-10-16,5.1,67,831,false,"",удовлетворительно,,,,normal
3247,731,UZK,2022-03-23,14.2,47.5,633,false,"",удовлетворительно,17.33,2.99,,normal
3248,731,PVK,2024-03-18,25.1,50.7,510,false,"",удовлетворительно,0.77,,,normal
3249,731,TFI,2021-05-29,-11.5,56.5,457,true,"Продольная трещина",требует_мер,15.5,,,high
3250,732,VIK,2022-07-30,22.4,55.1,727,false,"",удовлетворительно,,,,normal
3251,732,UZK,2020-02-26,36.1,53.3,846,false,"",удовлетворительно,16.4,4.13,,normal
3252,732,TFI,2024-09-16,-5.8,38.5,154,false,"",удовлетворительно,5.5,,,normal
3253,732,MPK,2021-10-15,31.7,47.6,432,false,"",требует_мер,12.93,,,medium
3254,732,UTWM,2023-03-01,40,50.4,315,false,"",удовлетворительно,,,,normal
3255,732,TFI,2020-02-22,9,38.1,857,true,"Усталостная трещина",требует_мер,30.4,,,medium
3256,733,MPK,2021-04-23,37.7,84.5,464,false,"",удовлетворительно,79.14,,,normal
3257,733,GEO,2024-10-30,30.8,67.5,577,false,"",удовлетворительно,,,,normal
3258,733,UTWM,2020-11-11,27.9,47.9,550,false,"",удовлетворительно,89.08,,,normal
3259,733,TVK,2022-10-20,35.2,44.8,314,true,"Термическое повреждение",требует_мер,,,,medium
3260,734,TVK,2022-03-23,-14,42.9,345,true,"Термическое повреждение",требует_мер,11.76,,,medium
3261,734,VIK,2020-10-12,-7.9,80.9,240,false,"",удовлетворительно,,,,normal
3262,734,PVK,2022-01-03,4.1,56.3,194,false,"",требует_мер,63.4,,,medium
3263,734,PVK,2022-09-19,-12.4,84.1,647,true,"Расслоение металла",требует_мер,,,,high
3264,735,PVK,2021-11-27,10.1,60.2,707,true,"Подповерхностная трещина",требует_мер,,,,high
3265,735,GEO,2022-03-09,-8.6,42.7,282,false,"",удовлетворительно,98.83,,,normal
3266,735,UZK,2021-10-04,6.7,34.8,468,true,"Потеря толщины стенки",требует_мер,12.04,4.94,,medium
3267,735,TFI,2021-12-26,39.1,70.6,937,false,"",допустимо,23.3,,,normal
3268,735,PVK,2023-12-21,23,70.2,754,true,"Несплошность сварки",требует_мер,,,,medium
3269,735,UTWM,2023-06-12,12.9,42.2,339,false,"",удовлетворительно,,,,normal
3270,736,RGK,2024-01-14,37.4,34.1,661,true,"Шлаковое включение",требует_мер,69.49,,,medium
3271,736,VIBRO,2021-02-23,12.2,45.4,677,false,"",удовлетворительно,0.79,434.6,,normal
3272,736,MPK,2020-06-26,4.6,36.9,907,false,"",удовлетворительно,3.87,,,normal
3273,737,MPK,2020-06-13,13.8,72.4,422,true,"Незначительное отклонение",допустимо,29,,,normal
3274,737,TFI,2023-02-16,33.9,44.9,354,true,"Усталостная трещина",требует_мер,35.2,,,medium
3275,737,GEO,2021-04-05,19.6,70.9,840,false,"",требует_мер,,,,medium
3276,738,RGK,2022-11-21,19.4,57.4,591,false,"",допустимо,,,,normal
3277,738,VIBRO,2023-06-29,5.1,46.7,473,false,"",удовлетворительно,19.37,398,,normal
3278,738,UZK,2024-06-09,-19.2,70.3,328,false,"",удовлетворительно,13.8,0.49,,normal
3279,739,VIBRO,2023-03-11,3.8,38.6,768,true,"Дисбаланс ротора",требует_мер,12.54,281.9,,high
3280,739,PVK,2020-08-14,-12,62.1,336,true,"Расслоение металла",требует_мер,,,,medium
3281,739,MPK,2022-08-14,13.8,35.3,844,true,"Потеря металла",требует_мер,52.09,,,high
3282,739,GEO,2024-04-07,27.4,69.3,211,false,"",требует_мер,22.41,,,medium
3283,739,UTWM,2020-10-04,0.8,32.9,670,false,"",удовлетворительно,,,,normal
3284,740,VIK,2021-12-14,-11.4,63.4,149,false,"",удовлетворительно,,,,normal
3285,740,TVK,2021-03-14,24.1,85.2,217,false,"",удовлетворительно,10.97,,,normal
3286,740,GEO,2024-06-19,-12.1,64.8,496,false,"",допустимо,90.35,,,normal
3287,741,TFI,2020-10-07,38,40.6,795,true,"Продольная трещина",требует_мер,6.8,,,medium
3288,741,MFL,2024-09-26,29.6,66.3,868,false,"",допустимо,17.2,58,,normal
3289,741,VIBRO,2020-01-07,5.1,69,334,true,"Износ подшипников",требует_мер,9.74,144.4,,high
3290,741,VIBRO,2022-09-07,8,83.5,121,true,"Повышенная вибрация",требует_мер,7.37,364.5,,high
3291,741,VIK,2023-06-26,12.1,71.3,761,false,"",допустимо,,,,normal
3292,741,UZK,2020-03-17,38.1,37.1,965,true,"Язвенная коррозия",недопустимо,15.22,3.93,,high
3293,741,VIK,2023-07-23,-4.1,58.2,841,true,"Трещина сварного шва",недопустимо,98.25,,,high
3294,742,PVK,2020-01-31,-11.6,88.2,293,false,"",удовлетворительно,,,,normal
3295,742,MFL,2022-03-27,-13.2,84.9,963,true,"Внешняя коррозия",требует_мер,31.7,67,,medium
3296,743,PVK,2022-12-11,36.9,81,163,true,"Подповерхностная трещина",требует_мер,41.51,,,high
3297,743,UTWM,2021-01-08,17.6,77.6,660,true,"Эрозионный износ",требует_мер,,,,medium
3298,743,PVK,2022-05-26,-10.4,57.5,931,false,"",удовлетворительно,,,,normal
3299,744,UTWM,2021-06-11,8.5,85.1,111,true,"Незначительное отклонение",удовлетворительно,20.91,,,normal
3300,744,TFI,2021-01-15,3.4,56.5,353,true,"Незначительное отклонение",допустимо,14.1,,,normal
3301,744,MPK,2022-05-10,10.7,58.1,245,false,"",удовлетворительно,,,,normal
3302,744,GEO,2021-08-20,27.9,53.9,699,true,"Смещение оси",требует_мер,,,,medium
3303,745,PVK,2022-02-24,8.4,88,372,true,"Несплошность сварки",требует_мер,69.36,,,medium
3304,745,MFL,2023-05-27,35.8,39.7,752,false,"",требует_мер,17.3,19,,medium
3305,746,TVK,2020-09-05,14.5,52.9,465,false,"",допустимо,,,,normal
3306,746,VIBRO,2022-09-04,23.7,49.6,960,false,"",удовлетворительно,7.13,233.6,,normal
3307,746,UTWM,2023-04-05,34.2,31.5,345,true,"Эрозионный износ",требует_мер,18.28,,,high
3308,747,RGK,2020-12-09,30.4,56.2,246,false,"",удовлетворительно,78.77,,,normal
3309,747,TFI,2023-07-28,7.8,50.1,863,true,"Продольная трещина",требует_мер,36.9,,,high
3310,747,TVK,2024-04-08,9.6,81.1,551,false,"",удовлетворительно,,,,normal
3311,747,TVK,2023-10-01,15.4,40.1,395,false,"",допустимо,89.01,,,normal
3312,747,TVK,2023-06-11,6.1,62.6,206,false,"",удовлетворительно,,,,normal
3313,747,PVK,2020-03-13,11.9,31.2,348,false,"",удовлетворительно,46.95,,,normal
3314,748,GEO,2022-12-28,16.8,36.1,509,true,"Осадка грунта",недопустимо,59.97,,,high
3315,748,UZK,2020-09-17,36.6,78.8,703,false,"",допустимо,12.68,4.36,,normal
3316,748,UTWM,2022-08-31,5.1,43.9,759,false,"",требует_мер,,,,medium
3317,748,RGK,2024-01-17,22.1,46.8,669,false,"",удовлетворительно,,,,normal
3318,748,TFI,2023-03-30,2.4,72.1,518,true,"Продольная трещина",требует_мер,31.4,,,medium
3319,748,MPK,2020-07-19,-10,70.4,875,false,"",удовлетворительно,,,,normal
3320,749,UTWM,2021-06-18,34.9,86.6,274,true,"Незначительное отклонение",допустимо,43.54,,,normal
3321,749,MFL,2024-08-24,14.5,36.4,394,false,"",допустимо,18.6,34,,normal
3322,749,VIK,2021-05-27,-17.9,71.9,345,false,"",требует_мер,47.86,,,medium
3323,749,UZK,2024-06-22,24.1,44.4,438,false,"",удовлетворительно,8.74,2.41,,normal
3324,749,MFL,2021-01-25,33.2,38.4,560,false,"",удовлетворительно,32.9,12,,normal
3325,749,MPK,2022-03-16,10.5,81.5,133,false,"",удовлетворительно,,,,normal
3326,750,VIBRO,2022-10-01,17.5,70.3,250,false,"",удовлетворительно,13.21,70.6,,normal
3327,750,VIBRO,2023-01-27,-12.7,49.7,469,false,"",допустимо,13.05,257,,normal
3328,751,RGK,2021-04-25,20.9,74.5,801,false,"",допустимо,73.25,,,normal
3329,751,TFI,2023-09-28,-15.2,72.8,674,false,"",требует_мер,24.7,,,medium
3330,751,UTWM,2021-12-05,15.9,34.3,415,false,"",требует_мер,,,,medium
3331,751,MPK,2020-02-29,14.4,87.7,736,false,"",удовлетворительно,,,,normal
3332,751,TFI,2021-08-27,-14.2,86.2,348,true,"Стресс-коррозия",недопустимо,17.3,,,high
3333,751,TFI,2024-06-14,2.8,72.1,588,false,"",удовлетворительно,5.1,,,normal
3334,751,UTWM,2020-06-12,25.1,75.9,911,true,"Критическая потеря толщины",недопустимо,,,,high
3335,752,GEO,2020-11-17,17.1,86.4,796,true,"Смещение оси",недопустимо,8.16,,,high
3336,752,VIBRO,2021-02-23,-12.5,41.8,944,false,"",допустимо,3.16,15.5,,normal
3337,752,PVK,2021-02-02,22.6,87,157,false,"",допустимо,93.5,,,normal
3338,752,GEO,2022-02-07,21.4,47.6,217,true,"Смещение оси",требует_мер,,,,medium
3339,752,GEO,2021-01-09,-3,82.5,654,true,"Незначительное отклонение",удовлетворительно,,,,normal
3340,753,UZK,2020-11-04,38.3,68.6,316,true,"Язвенная коррозия",требует_мер,5.13,4.69,,high
3341,753,UTWM,2020-09-09,39.4,61.1,958,false,"",допустимо,77.93,,,normal
3342,753,UZK,2023-01-10,-6.8,50.6,411,false,"",удовлетворительно,10.57,2.38,,normal
3343,754,GEO,2023-07-14,11.7,34.7,850,false,"",допустимо,44.33,,,normal
3344,754,VIK,2020-09-16,-7.8,45.4,630,false,"",удовлетворительно,31.19,,,normal
3345,754,UTWM,2020-01-21,25.4,71.6,212,true,"Критическая потеря толщины",недопустимо,59.62,,,high
3346,755,TFI,2021-03-31,1.4,42.2,561,false,"",допустимо,27.7,,,normal
3347,755,MPK,2022-11-10,-10.1,62,745,false,"",допустимо,17.68,,,normal
3348,755,PVK,2021-02-03,33.3,30.9,208,false,"",удовлетворительно,31.15,,,normal
3349,756,PVK,2020-11-18,33.1,48.4,327,true,"Несплошность сварки",требует_мер,10.42,,,medium
3350,756,TFI,2023-02-28,6.8,46,989,false,"",удовлетворительно,9.8,,,normal
3351,756,UTWM,2022-09-11,-0.3,56.5,797,false,"",требует_мер,95.92,,,medium
3352,756,UTWM,2024-06-17,32.3,71.1,458,false,"",допустимо,83.63,,,normal
3353,757,MFL,2023-04-01,35.9,70.8,918,false,"",удовлетворительно,42.8,100,,normal
3354,757,TFI,2023-07-05,7,38.8,594,false,"",допустимо,1,,,normal
3355,758,VIK,2022-03-20,15.8,57.9,125,false,"",удовлетворительно,31.08,,,normal
3356,758,GEO,2021-12-31,-12.9,76.9,722,true,"Незначительное отклонение",удовлетворительно,76.74,,,normal
3357,758,UTWM,2023-02-14,1.6,78.7,631,true,"Локальная коррозия",требует_мер,16.41,,,medium
3358,758,PVK,2022-05-10,38.3,77.7,554,false,"",удовлетворительно,36.23,,,normal
3359,758,UZK,2022-04-08,13.6,47.7,203,true,"Незначительное отклонение",удовлетворительно,12.32,2.76,,normal
3360,758,PVK,2020-09-03,6.8,74.8,435,false,"",допустимо,52.62,,,normal
3361,758,MPK,2023-03-04,37,89.2,294,true,"Незначительное отклонение",удовлетворительно,,,,normal
3362,759,PVK,2024-10-24,-13.8,38.4,262,true,"Расслоение металла",требует_мер,68.47,,,high
3363,759,TFI,2023-10-22,-0.9,80.5,846,false,"",удовлетворительно,5.5,,,normal
3364,759,UTWM,2023-07-09,33.1,34.2,365,false,"",удовлетворительно,,,,normal
3365,759,PVK,2021-03-15,21.1,50.9,834,true,"Расслоение металла",требует_мер,,,,medium
3366,759,GEO,2022-10-29,-5.6,86.9,435,true,"Незначительное отклонение",допустимо,,,,normal
3367,760,RGK,2022-05-24,34.6,52.2,806,false,"",удовлетворительно,,,,normal
3368,760,VIK,2021-09-19,18.6,63.4,554,false,"",удовлетворительно,,,,normal
3369,761,GEO,2024-11-15,26.8,55.7,492,false,"",удовлетворительно,,,,normal
3370,761,UZK,2022-03-28,25.2,88.8,455,false,"",допустимо,19.07,1.26,,normal
3371,761,VIK,2021-04-15,27.3,33.2,903,true,"Механическое повреждение",требует_мер,20.73,,,medium
3372,761,MFL,2023-05-28,18,79.5,686,true,"Потеря металла",недопустимо,3.7,74,,high
3373,762,UTWM,2024-01-27,-8.6,33.6,183,false,"",допустимо,27.85,,,normal
3374,762,PVK,2024-06-30,38.1,60.8,773,false,"",удовлетворительно,64.54,,,normal
3375,762,MFL,2021-11-12,-5,61.7,423,false,"",удовлетворительно,19,31,,normal
3376,762,VIBRO,2024-04-26,4.2,39.4,519,false,"",удовлетворительно,16.26,152.9,,normal
3377,763,VIBRO,2020-07-05,-5.5,50.3,312,true,"Износ подшипников",требует_мер,17.37,398.4,,medium
3378,763,VIBRO,2023-04-06,14.4,49.5,762,true,"Дисбаланс ротора",требует_мер,14.46,411.9,,medium
3379,763,MPK,2020-10-17,23.7,37.2,728,false,"",удовлетворительно,98.89,,,normal
3380,764,VIK,2024-10-19,2.9,82.3,755,true,"Трещина сварного шва",требует_мер,86.58,,,medium
3381,764,MFL,2022-11-24,-18.2,56,604,false,"",допустимо,1.2,11,,normal
3382,764,UZK,2024-01-17,30.8,71.6,596,false,"",удовлетворительно,11.87,4.54,,normal
3383,764,TFI,2021-08-26,39.3,89,667,true,"Усталостная трещина",требует_мер,23.3,,,medium
3384,764,VIBRO,2023-10-20,-1.3,49.1,238,true,"Повышенная вибрация",недопустимо,0.66,73.1,,high
3385,765,VIK,2024-07-07,-7.7,39.7,382,false,"",удовлетворительно,53.92,,,normal
3386,765,VIK,2022-09-29,-0.6,56.9,420,false,"",требует_мер,,,,medium
3387,765,PVK,2023-03-25,25.2,51.5,279,false,"",удовлетворительно,66.17,,,normal
3388,765,RGK,2021-12-09,-18.2,49,363,false,"",допустимо,,,,normal
3389,765,VIBRO,2021-11-14,-1.2,86.3,500,true,"Повышенная вибрация",требует_мер,12.96,355.6,,medium
3390,765,VIBRO,2021-12-31,-14.5,51.2,737,false,"",требует_мер,0.38,47.5,,medium
3391,766,UZK,2020-09-21,9.5,84.2,412,false,"",допустимо,6.44,1.27,,normal
3392,766,TVK,2023-01-14,-5.5,57.8,654,false,"",допустимо,,,,normal
3393,766,UTWM,2023-09-12,-4.5,32.3,296,false,"",удовлетворительно,,,,normal
3394,767,TFI,2020-06-12,-6,56.4,288,true,"Продольная трещина",требует_мер,12.8,,,high
3395,767,MFL,2021-03-18,20.6,58,184,false,"",удовлетворительно,32.9,95,,normal
3396,767,UZK,2022-04-16,-9.5,47.1,109,false,"",удовлетворительно,14.39,0.47,,normal
3397,767,TVK,2023-02-07,29,69.3,149,false,"",допустимо,,,,normal
3398,767,RGK,2024-08-11,24.8,70.6,607,false,"",удовлетворительно,3.88,,,normal
3399,767,PVK,2024-06-11,12.7,73.8,825,false,"",допустимо,,,,normal
3400,767,PVK,2021-11-05,-18.1,37.9,891,false,"",удовлетворительно,0.72,,,normal
3401,768,RGK,2024-02-08,8.5,77.3,703,false,"",удовлетворительно,,,,normal
3402,768,VIBRO,2020-09-25,18.3,66.4,230,false,"",удовлетворительно,0.44,71.8,,normal
3403,768,MFL,2024-07-16,37.4,88.1,860,false,"",требует_мер,31.7,47,,medium
3404,769,VIK,2022-02-03,22.3,68.8,869,false,"",удовлетворительно,,,,normal
3405,769,UTWM,2023-06-16,-9.1,32.9,727,false,"",удовлетворительно,,,,normal
3406,770,MFL,2024-06-05,-14.3,66.6,557,false,"",удовлетворительно,1.4,48,,normal
3407,770,GEO,2023-11-05,21.2,89.3,726,true,"Осадка грунта",требует_мер,,,,high
3408,771,TFI,2020-02-28,9.5,80.4,169,false,"",удовлетворительно,9.6,,,normal
3409,771,UZK,2020-12-09,-16.3,52.9,718,false,"",удовлетворительно,5.85,2.6,,normal
3410,771,PVK,2022-09-20,35.4,53.6,477,false,"",допустимо,,,,normal
3411,771,TFI,2020-03-12,38.4,35.7,872,false,"",удовлетворительно,36.1,,,normal
3412,772,RGK,2020-09-19,-10.6,42.2,397,false,"",удовлетворительно,,,,normal
3413,772,MFL,2020-10-01,3,44.1,486,false,"",удовлетворительно,6.8,22,,normal
3414,772,VIK,2022-11-25,-15.5,48.1,839,false,"",удовлетворительно,11.45,,,normal
3415,773,MFL,2021-10-19,25.6,49.9,181,false,"",удовлетворительно,10.1,26,,normal
3416,773,MPK,2021-12-10,0.2,82,115,true,"Магнитная аномалия",недопустимо,41.96,,,high
3417,773,TFI,2022-09-04,-15.6,41.8,996,true,"Стресс-коррозия",недопустимо,25.7,,,high
3418,773,MPK,2023-02-05,2.2,79.2,963,false,"",удовлетворительно,14.16,,,normal
3419,773,MPK,2020-08-13,5.9,50.3,738,true,"Скопление дефектов",требует_мер,1.04,,,medium
3420,774,PVK,2023-06-12,-4.6,47.4,786,false,"",допустимо,,,,normal
3421,774,PVK,2021-01-03,-11.1,53.1,852,false,"",удовлетворительно,,,,normal
3422,774,MPK,2020-03-04,-17.8,67.9,439,false,"",удовлетворительно,65.88,,,normal
3423,774,MPK,2021-10-22,34.2,35.2,376,false,"",допустимо,,,,normal
3424,774,RGK,2022-03-19,-1.4,79.6,967,false,"",удовлетворительно,23.54,,,normal
3425,774,MFL,2022-11-05,25.5,67.3,866,false,"",удовлетворительно,44.1,61,,normal
3426,775,VIK,2020-04-04,28.5,88.1,987,false,"",удовлетворительно,63.69,,,normal
3427,775,MFL,2022-02-24,-1.3,59.4,861,true,"Внешняя коррозия",требует_мер,39.7,44,,medium
3428,775,GEO,2023-01-20,-12.9,54.7,623,false,"",допустимо,12.94,,,normal
3429,775,GEO,2021-01-23,27.6,82.2,783,true,"Деформация трубы",недопустимо,21.29,,,high
3430,775,MFL,2022-01-20,-6.1,56.7,339,false,"",допустимо,20.2,45,,normal
3431,775,VIBRO,2023-11-29,-13.8,63.2,252,false,"",допустимо,1.21,335.6,,normal
3432,776,MPK,2024-06-24,39.1,52.6,154,false,"",удовлетворительно,,,,normal
3433,776,RGK,2022-04-14,6,84,706,true,"Незначительное отклонение",удовлетворительно,,,,normal
3434,776,VIK,2020-02-12,13.5,60.1,495,false,"",удовлетворительно,,,,normal
3435,777,MFL,2020-05-19,7.5,63.3,701,false,"",допустимо,17.8,90,,normal
3436,777,MFL,2020-10-03,13.6,78.7,415,false,"",требует_мер,7.6,53,,medium
3437,777,UTWM,2020-08-17,35.6,67.2,342,false,"",удовлетворительно,2.92,,,normal
3438,777,GEO,2022-07-30,31.3,42.4,928,true,"Осадка грунта",требует_мер,78.2,,,high
3439,777,UZK,2024-07-02,26.4,44.6,371,false,"",удовлетворительно,5.82,4.89,,normal
3440,777,UZK,2021-04-13,13.5,31.4,286,false,"",удовлетворительно,17.8,2.31,,normal
3441,778,TFI,2024-10-20,-7.4,36.2,325,false,"",удовлетворительно,18.1,,,normal
3442,778,MPK,2020-05-27,37.3,86.4,420,false,"",допустимо,,,,normal
3443,778,TVK,2020-10-01,11.9,48.6,565,false,"",удовлетворительно,84.31,,,normal
3444,779,UZK,2021-01-25,12.5,43.5,920,false,"",допустимо,12.31,3.85,,normal
3445,779,PVK,2020-02-01,-14.4,58.8,990,true,"Подповерхностная трещина",требует_мер,,,,medium
3446,779,VIBRO,2023-11-14,17.3,88.5,485,false,"",удовлетворительно,6.84,455,,normal
3447,779,MFL,2024-10-22,-9.9,65.1,333,false,"",удовлетворительно,26.1,7,,normal
3448,779,VIBRO,2023-01-03,-10.1,38.8,844,true,"Дисбаланс ротора",требует_мер,1.58,331,,medium
3449,780,VIBRO,2022-03-30,-7.6,55.4,918,false,"",требует_мер,3.5,350.4,,medium
3450,780,VIBRO,2020-08-24,-15.4,33.7,368,false,"",удовлетворительно,11.56,128.9,,normal
3451,780,GEO,2024-08-30,21.9,81.3,686,false,"",удовлетворительно,57.48,,,normal
3452,780,VIK,2024-05-13,11.5,60.5,281,true,"Механическое повреждение",требует_мер,,,,medium
3453,780,UTWM,2023-11-11,-2.2,39.9,463,false,"",допустимо,31.82,,,normal
3454,780,RGK,2021-05-07,25.6,33.8,814,false,"",допустимо,5.63,,,normal
3455,781,TFI,2024-05-15,15.2,62.9,806,false,"",допустимо,28,,,normal
3456,781,RGK,2021-06-06,-3.9,47.4,876,false,"",удовлетворительно,1.31,,,normal
